Frame;Time(s);FPS;FrameTimeMs;MonoRamMB;AllocatedRamMB;ReservedRamMB
1195;7,98;168,60;5,93;695,80;1164,40;1780,35
1196;7,99;168,60;5,93;695,81;1164,42;1780,35
1197;8,00;168,60;5,93;695,81;1164,42;1780,35
1198;8,00;168,60;5,93;695,83;1164,42;1780,35
1199;8,01;168,60;5,93;695,83;1164,43;1780,35
1200;8,01;168,60;5,93;695,84;1164,43;1780,35
1201;8,02;168,60;5,93;695,84;1164,43;1780,35
1202;8,02;168,60;5,93;695,84;1164,43;1780,35
1203;8,03;168,60;5,93;695,85;1164,43;1780,35
1204;8,04;168,60;5,93;695,86;1164,43;1780,35
1205;8,04;168,60;5,93;695,86;1164,43;1780,35
1206;8,05;160,84;6,22;695,87;1164,43;1780,35
1207;8,05;160,84;6,22;695,88;1164,43;1780,35
1208;8,06;160,84;6,22;695,88;1164,43;1780,35
1209;8,07;160,84;6,22;695,89;1164,43;1780,35
1210;8,07;160,84;6,22;695,89;1164,44;1780,35
1211;8,08;160,84;6,22;695,90;1164,44;1780,35
1212;8,08;160,84;6,22;695,90;1164,44;1780,35
1213;8,09;160,84;6,22;695,91;1164,44;1780,35
1214;8,10;160,84;6,22;695,91;1164,44;1780,35
1215;8,10;160,84;6,22;695,92;1164,44;1780,35
1216;8,11;160,84;6,22;695,92;1164,42;1780,35
1217;8,11;160,84;6,22;695,93;1164,44;1780,35
1218;8,12;160,84;6,22;695,93;1164,44;1780,35
1219;8,12;160,84;6,22;695,94;1164,44;1780,35
1220;8,13;160,84;6,22;695,95;1164,44;1780,35
1221;8,13;160,84;6,22;695,95;1164,45;1780,35
1222;8,14;160,84;6,22;695,96;1164,45;1780,35
1223;8,15;160,84;6,22;695,97;1164,45;1780,35
1224;8,15;160,84;6,22;695,97;1164,45;1780,35
1225;8,16;160,84;6,22;695,98;1164,45;1780,35
1226;8,16;160,84;6,22;695,98;1164,45;1780,35
1227;8,17;160,84;6,22;695,99;1164,45;1780,35
1228;8,17;160,84;6,22;696,00;1164,45;1780,35
1229;8,18;160,84;6,22;696,00;1164,45;1780,35
1230;8,19;160,84;6,22;696,01;1164,45;1780,35
1231;8,19;160,84;6,22;696,01;1164,45;1780,35
1232;8,20;160,84;6,22;696,02;1164,45;1780,35
1233;8,20;160,84;6,22;696,02;1164,46;1780,35
1234;8,21;160,84;6,22;696,03;1164,46;1780,35
1235;8,21;160,84;6,22;696,03;1164,46;1780,35
1236;8,22;160,84;6,22;696,04;1164,46;1780,35
1237;8,23;160,84;6,22;696,05;1164,46;1780,35
1238;8,23;160,84;6,22;696,05;1164,44;1780,35
1239;8,24;160,84;6,22;696,06;1164,46;1780,35
1240;8,24;160,84;6,22;696,06;1164,46;1780,35
1241;8,25;160,84;6,22;696,07;1164,46;1780,35
1242;8,25;160,84;6,22;696,07;1164,46;1780,35
1243;8,26;160,84;6,22;696,08;1164,46;1780,35
1244;8,27;160,84;6,22;696,08;1164,46;1780,35
1245;8,27;160,84;6,22;696,09;1164,47;1780,35
1246;8,28;160,84;6,22;696,10;1164,47;1780,35
1247;8,28;160,84;6,22;696,11;1164,47;1780,35
1248;8,29;160,84;6,22;696,11;1164,47;1780,35
1249;8,29;160,84;6,22;696,12;1164,47;1780,35
1250;8,30;160,84;6,22;696,12;1164,47;1780,35
1251;8,31;160,84;6,22;696,13;1164,47;1780,35
1252;8,31;160,84;6,22;696,14;1164,47;1780,35
1253;8,32;160,84;6,22;696,14;1164,47;1780,35
1254;8,32;160,84;6,22;696,14;1164,47;1780,35
1255;8,33;160,84;6,22;696,15;1164,47;1780,35
1256;8,33;160,84;6,22;696,16;1164,48;1780,35
1257;8,34;160,84;6,22;696,16;1164,48;1780,35
1258;8,35;160,84;6,22;696,16;1164,48;1780,35
1259;8,35;160,84;6,22;696,17;1164,48;1780,35
1260;8,36;160,84;6,22;696,18;1164,46;1780,35
1261;8,36;160,84;6,22;696,18;1164,48;1780,35
1262;8,37;160,84;6,22;696,19;1164,48;1780,35
1263;8,37;160,84;6,22;696,20;1164,48;1780,35
1264;8,38;160,84;6,22;696,20;1164,48;1780,35
1265;8,39;175,00;5,71;696,20;1164,48;1780,35
1266;8,39;175,00;5,71;696,21;1164,48;1780,35
1267;8,40;175,00;5,71;696,21;1164,48;1780,35
1268;8,40;175,00;5,71;696,23;1164,49;1780,35
1269;8,41;175,00;5,71;696,23;1164,49;1780,35
1270;8,42;175,00;5,71;696,23;1164,49;1780,35
1271;8,42;175,00;5,71;696,24;1164,49;1780,35
1272;8,43;175,00;5,71;696,25;1164,49;1780,35
1273;8,43;175,00;5,71;696,25;1164,49;1780,35
1274;8,44;175,00;5,71;696,26;1164,49;1780,35
1275;8,44;175,00;5,71;696,27;1164,49;1780,35
1276;8,45;175,00;5,71;696,27;1164,49;1780,35
1277;8,46;175,00;5,71;696,28;1164,49;1780,35
1278;8,46;175,00;5,71;696,28;1164,49;1780,35
1279;8,47;175,00;5,71;696,29;1164,50;1780,35
1280;8,47;175,00;5,71;696,29;1164,50;1780,35
1281;8,48;175,00;5,71;696,30;1164,50;1780,35
1282;8,48;175,00;5,71;696,30;1164,49;1780,35
1283;8,49;175,00;5,71;696,31;1164,50;1780,35
1284;8,50;175,00;5,71;696,32;1164,50;1780,35
1285;8,50;175,00;5,71;696,32;1164,50;1780,35
1286;8,51;175,00;5,71;696,32;1164,50;1780,35
1287;8,51;175,00;5,71;696,34;1164,50;1780,35
1288;8,52;175,00;5,71;696,34;1164,50;1780,35
1289;8,52;175,00;5,71;696,34;1164,50;1780,35
1290;8,53;175,00;5,71;696,35;1164,51;1780,35
1291;8,54;175,00;5,71;696,36;1164,51;1780,35
1292;8,54;175,00;5,71;696,36;1164,51;1780,35
1293;8,55;175,00;5,71;696,36;1164,51;1780,35
1294;8,55;175,00;5,71;696,37;1164,51;1780,35
1295;8,56;175,00;5,71;696,38;1164,51;1780,35
1296;8,56;175,00;5,71;696,38;1164,51;1780,35
1297;8,57;175,00;5,71;696,39;1164,51;1780,35
1298;8,58;175,00;5,71;696,40;1164,51;1780,35
1299;8,58;175,00;5,71;696,40;1164,51;1780,35
1300;8,59;175,00;5,71;696,41;1164,51;1780,35
1301;8,59;175,00;5,71;696,42;1164,51;1780,35
1302;8,60;175,00;5,71;696,42;1164,52;1780,35
1303;8,60;175,00;5,71;696,43;1164,50;1780,35
1304;8,61;175,00;5,71;696,43;1164,51;1780,35
1305;8,62;175,00;5,71;696,44;1164,52;1780,35
1306;8,62;175,00;5,71;696,45;1164,52;1780,35
1307;8,63;175,00;5,71;696,45;1164,52;1780,35
1308;8,63;175,00;5,71;696,45;1164,52;1780,35
1309;8,64;175,00;5,71;696,46;1164,52;1780,35
1310;8,64;175,00;5,71;696,46;1164,52;1780,35
1311;8,65;175,00;5,71;696,47;1164,52;1780,35
1312;8,66;175,00;5,71;696,47;1164,52;1780,35
1313;8,66;175,00;5,71;696,48;1164,52;1780,35
1314;8,67;175,00;5,71;696,49;1164,53;1780,35
1315;8,67;175,00;5,71;696,49;1164,53;1780,35
1316;8,68;175,00;5,71;696,50;1164,53;1780,35
1317;8,68;175,00;5,71;696,50;1164,53;1780,35
1318;8,69;175,00;5,71;696,51;1164,53;1780,35
1319;8,70;175,00;5,71;696,52;1164,53;1780,35
1320;8,70;175,00;5,71;696,52;1164,53;1780,35
1321;8,71;175,00;5,71;696,52;1164,53;1780,35
1322;8,72;175,00;5,71;696,54;1164,53;1780,35
1323;8,72;172,26;5,81;696,54;1164,53;1780,35
1324;8,73;172,26;5,81;696,55;1164,52;1780,35
1325;8,74;172,26;5,81;696,55;1164,53;1780,35
1326;8,74;172,26;5,81;696,56;1164,54;1780,35
1327;8,75;172,26;5,81;696,56;1164,54;1780,35
1328;8,75;172,26;5,81;696,57;1164,54;1780,35
1329;8,76;172,26;5,81;696,57;1164,54;1780,35
1330;8,77;172,26;5,81;696,58;1164,54;1780,35
1331;8,77;172,26;5,81;696,59;1164,54;1780,35
1332;8,78;172,26;5,81;696,59;1164,54;1780,35
1333;8,78;172,26;5,81;696,60;1164,54;1780,35
1334;8,79;172,26;5,81;696,60;1164,54;1780,35
1335;8,79;172,26;5,81;696,61;1164,54;1780,35
1336;8,80;172,26;5,81;696,61;1164,55;1780,35
1337;8,80;172,26;5,81;696,62;1164,55;1780,35
1338;8,81;172,26;5,81;696,63;1164,55;1780,35
1339;8,82;172,26;5,81;696,63;1164,55;1780,35
1340;8,82;172,26;5,81;696,63;1164,55;1780,35
1341;8,83;172,26;5,81;696,64;1164,55;1780,35
1342;8,83;172,26;5,81;696,64;1164,55;1780,35
1343;8,84;172,26;5,81;696,65;1164,55;1780,35
1344;8,84;172,26;5,81;696,66;1164,55;1780,35
1345;8,85;172,26;5,81;696,66;1164,55;1780,35
1346;8,86;172,26;5,81;696,67;1164,55;1780,35
1347;8,86;172,26;5,81;696,68;1164,55;1780,35
1348;8,87;172,26;5,81;696,69;1164,56;1780,35
1349;8,87;172,26;5,81;696,69;1164,56;1780,35
1350;8,88;172,26;5,81;696,70;1164,56;1780,35
1351;8,88;172,26;5,81;696,70;1164,56;1780,35
1352;8,89;172,26;5,81;696,71;1164,56;1780,35
1353;8,89;172,26;5,81;696,71;1164,56;1780,35
1354;8,90;172,26;5,81;696,72;1164,56;1780,35
1355;8,91;172,26;5,81;696,72;1164,56;1780,35
1356;8,91;172,26;5,81;696,73;1164,56;1780,35
1357;8,92;172,26;5,81;696,73;1164,56;1780,35
1358;8,92;172,26;5,81;696,74;1164,56;1780,35
1359;8,93;172,26;5,81;696,74;1164,57;1780,35
1360;8,93;172,26;5,81;696,75;1164,57;1780,35
1361;8,94;172,26;5,81;696,76;1164,57;1780,35
1362;8,95;172,26;5,81;696,76;1164,57;1780,35
1363;8,95;172,26;5,81;696,77;1164,57;1780,35
1364;8,96;172,26;5,81;696,77;1164,57;1780,35
1365;8,96;172,26;5,81;696,78;1164,57;1780,35
1366;8,97;172,26;5,81;696,79;1164,57;1780,35
1367;8,97;172,26;5,81;696,79;1164,57;1780,35
1368;8,98;172,26;5,81;696,79;1164,56;1780,35
1369;8,99;172,26;5,81;696,80;1164,57;1780,35
1370;8,99;172,26;5,81;696,80;1164,57;1780,35
1371;9,00;172,26;5,81;696,82;1164,58;1780,35
1372;9,00;172,26;5,81;696,82;1164,58;1780,35
1373;9,01;172,26;5,81;696,83;1164,58;1780,35
1374;9,01;172,26;5,81;696,83;1164,58;1780,35
1375;9,02;172,26;5,81;696,84;1164,58;1780,35
1376;9,03;172,26;5,81;696,84;1164,58;1780,35
1377;9,03;172,26;5,81;696,85;1164,58;1780,35
1378;9,04;172,26;5,81;696,86;1164,58;1780,35
1379;9,04;172,26;5,81;696,86;1164,58;1780,35
1380;9,05;172,26;5,81;696,87;1164,58;1780,35
1381;9,05;172,26;5,81;696,87;1164,58;1780,35
1382;9,06;174,67;5,73;696,88;1164,59;1780,35
1383;9,07;174,67;5,73;696,88;1164,59;1780,35
1384;9,07;174,67;5,73;696,89;1164,59;1780,35
1385;9,08;174,67;5,73;696,89;1164,59;1780,35
1386;9,08;174,67;5,73;696,90;1164,59;1780,35
1387;9,09;174,67;5,73;696,90;1164,59;1780,35
1388;9,09;174,67;5,73;696,91;1164,59;1780,35
1389;9,10;174,67;5,73;696,92;1164,59;1780,35
1390;9,11;174,67;5,73;696,93;1164,57;1780,35
1391;9,11;174,67;5,73;696,93;1164,59;1780,35
1392;9,12;174,67;5,73;696,93;1164,59;1780,35
1393;9,12;174,67;5,73;696,94;1164,59;1780,35
1394;9,13;174,67;5,73;696,95;1164,60;1780,35
1395;9,13;174,67;5,73;696,95;1164,60;1780,35
1396;9,14;174,67;5,73;696,96;1164,60;1780,35
1397;9,15;174,67;5,73;696,96;1164,60;1780,35
1398;9,15;174,67;5,73;696,96;1164,60;1780,35
1399;9,16;174,67;5,73;696,98;1164,60;1780,35
1400;9,16;174,67;5,73;696,98;1164,60;1780,35
1401;9,17;174,67;5,73;696,99;1164,60;1780,35
1402;9,17;174,67;5,73;696,99;1164,60;1780,35
1403;9,18;174,67;5,73;697,00;1164,60;1780,35
1404;9,19;174,67;5,73;697,00;1164,60;1780,35
1405;9,19;174,67;5,73;697,01;1164,61;1780,35
1406;9,20;174,67;5,73;697,01;1164,61;1780,35
1407;9,20;174,67;5,73;697,02;1164,61;1780,35
1408;9,21;174,67;5,73;697,03;1164,61;1780,35
1409;9,21;174,67;5,73;697,04;1164,61;1780,35
1410;9,22;174,67;5,73;697,04;1164,61;1780,35
1411;9,23;174,67;5,73;697,04;1164,61;1780,35
1412;9,23;174,67;5,73;697,05;1164,59;1780,35
1413;9,24;174,67;5,73;697,05;1164,61;1780,35
1414;9,24;174,67;5,73;697,06;1164,61;1780,35
1415;9,25;174,67;5,73;697,07;1164,61;1780,35
1416;9,25;174,67;5,73;697,07;1164,61;1780,35
1417;9,26;174,67;5,73;697,07;1164,62;1780,35
1418;9,26;174,67;5,73;697,09;1164,62;1780,35
1419;9,27;174,67;5,73;697,09;1164,62;1780,35
1420;9,28;174,67;5,73;697,09;1164,62;1780,35
1421;9,28;174,67;5,73;697,10;1164,62;1780,35
1422;9,29;174,67;5,73;697,11;1164,62;1780,35
1423;9,29;174,67;5,73;697,11;1164,62;1780,35
1424;9,30;174,67;5,73;697,12;1164,62;1780,35
1425;9,30;174,67;5,73;697,13;1164,62;1780,35
1426;9,31;174,67;5,73;697,13;1164,62;1780,35
1427;9,32;174,67;5,73;697,14;1164,62;1780,35
1428;9,32;174,67;5,73;697,14;1164,62;1780,35
1429;9,33;174,67;5,73;697,15;1164,63;1780,35
1430;9,33;174,67;5,73;697,15;1164,63;1780,35
1431;9,34;174,67;5,73;697,16;1164,63;1780,35
1432;9,34;174,67;5,73;697,16;1164,63;1780,35
1433;9,35;174,67;5,73;697,17;1164,63;1780,35
1434;9,36;174,67;5,73;697,18;1164,61;1780,35
1435;9,36;174,67;5,73;697,18;1164,63;1780,35
1436;9,37;174,67;5,73;697,18;1164,63;1780,35
1437;9,37;174,67;5,73;697,20;1164,63;1780,35
1438;9,38;174,67;5,73;697,20;1164,63;1780,35
1439;9,38;174,67;5,73;697,20;1164,63;1780,35
1440;9,39;174,67;5,73;697,21;1164,64;1780,35
1441;9,40;174,88;5,72;697,21;1164,64;1780,35
1442;9,40;174,88;5,72;697,22;1164,64;1780,35
1443;9,41;174,88;5,72;697,23;1164,64;1780,35
1444;9,41;174,88;5,72;697,23;1164,64;1780,35
1445;9,42;174,88;5,72;697,24;1164,64;1780,35
1446;9,43;174,88;5,72;697,24;1164,64;1780,35
1447;9,43;174,88;5,72;697,25;1164,64;1780,35
1448;9,44;174,88;5,72;697,26;1164,64;1780,35
1449;9,44;174,88;5,72;697,26;1164,64;1780,35
1450;9,45;174,88;5,72;697,27;1164,64;1780,35
1451;9,45;174,88;5,72;697,27;1164,65;1780,35
1452;9,46;174,88;5,72;697,28;1164,65;1780,35
1453;9,46;174,88;5,72;697,29;1164,65;1780,35
1454;9,47;174,88;5,72;697,29;1164,65;1780,35
1455;9,48;174,88;5,72;697,30;1164,65;1780,35
1456;9,48;174,88;5,72;697,30;1164,63;1780,35
1457;9,49;174,88;5,72;697,31;1164,65;1780,35
1458;9,49;174,88;5,72;697,31;1164,65;1780,35
1459;9,50;174,88;5,72;697,32;1164,65;1780,35
1460;9,50;174,88;5,72;697,32;1164,65;1780,35
1461;9,51;174,88;5,72;697,33;1164,65;1780,35
1462;9,52;174,88;5,72;697,33;1164,65;1780,35
1463;9,52;174,88;5,72;697,34;1164,66;1780,35
1464;9,53;174,88;5,72;697,35;1164,66;1780,35
1465;9,53;174,88;5,72;697,35;1164,66;1780,35
1466;9,54;174,88;5,72;697,36;1164,66;1780,35
1467;9,54;174,88;5,72;697,36;1164,66;1780,35
1468;9,55;174,88;5,72;697,36;1164,66;1780,35
1469;9,56;174,88;5,72;697,38;1164,66;1780,35
1470;9,56;174,88;5,72;697,38;1164,66;1780,35
1471;9,57;174,88;5,72;697,38;1164,66;1780,35
1472;9,57;174,88;5,72;697,40;1164,66;1780,35
1473;9,58;174,88;5,72;697,40;1164,66;1780,35
1474;9,58;174,88;5,72;697,41;1164,66;1780,35
1475;9,59;174,88;5,72;697,41;1164,67;1780,35
1476;9,59;174,88;5,72;697,42;1164,67;1780,35
1477;9,60;174,88;5,72;697,42;1164,67;1780,35
1478;9,61;174,88;5,72;697,43;1164,65;1780,35
1479;9,61;174,88;5,72;697,43;1164,67;1780,35
1480;9,62;174,88;5,72;697,44;1164,67;1780,35
1481;9,62;174,88;5,72;697,44;1164,67;1780,35
1482;9,63;174,88;5,72;697,45;1164,67;1780,35
1483;9,64;174,88;5,72;697,46;1164,67;1780,35
1484;9,64;174,88;5,72;697,46;1164,67;1780,35
1485;9,65;174,88;5,72;697,46;1164,67;1780,35
1486;9,65;174,88;5,72;697,47;1164,68;1780,35
1487;9,66;174,88;5,72;697,48;1164,68;1780,35
1488;9,66;174,88;5,72;697,49;1164,68;1780,35
1489;9,67;174,88;5,72;697,49;1164,68;1780,35
1490;9,68;174,88;5,72;697,49;1164,68;1780,35
1491;9,68;174,88;5,72;697,50;1164,68;1780,35
1492;9,69;174,88;5,72;697,51;1164,68;1780,35
1493;9,69;174,88;5,72;697,51;1164,68;1780,35
1494;9,70;174,88;5,72;697,52;1164,68;1780,35
1495;9,70;174,88;5,72;697,52;1164,68;1780,35
1496;9,71;174,88;5,72;697,53;1164,68;1780,35
1497;9,72;174,88;5,72;697,54;1164,69;1780,35
1498;9,72;174,88;5,72;697,54;1164,69;1780,35
1499;9,73;174,88;5,72;697,55;1164,69;1780,35
1500;9,73;175,47;5,70;697,55;1164,68;1780,35
1501;9,74;175,47;5,70;697,56;1164,69;1780,35
1502;9,75;175,47;5,70;697,57;1164,69;1780,35
1503;9,75;175,47;5,70;697,57;1164,69;1780,35
1504;9,76;175,47;5,70;697,58;1164,69;1780,35
1505;9,76;175,47;5,70;697,58;1164,69;1780,35
1506;9,77;175,47;5,70;697,59;1164,70;1780,35
1507;9,77;175,47;5,70;697,60;1164,70;1780,35
1508;9,78;175,47;5,70;697,60;1164,70;1780,35
1509;9,79;175,47;5,70;697,60;1164,70;1780,35
1510;9,79;175,47;5,70;697,61;1164,70;1780,35
1511;9,80;175,47;5,70;697,62;1164,70;1780,35
1512;9,80;175,47;5,70;697,62;1164,70;1780,35
1513;9,81;175,47;5,70;697,63;1164,70;1780,35
1514;9,81;175,47;5,70;697,63;1164,70;1780,35
1515;9,82;175,47;5,70;697,64;1164,70;1780,35
1516;9,83;175,47;5,70;697,64;1164,70;1780,35
1517;9,83;175,47;5,70;697,65;1164,70;1780,35
1518;9,84;175,47;5,70;697,66;1164,71;1780,35
1519;9,84;175,47;5,70;697,66;1164,71;1780,35
1520;9,85;175,47;5,70;697,67;1164,71;1780,35
1521;9,85;175,47;5,70;697,68;1164,69;1780,35
1522;9,86;175,47;5,70;697,68;1164,71;1780,35
1523;9,87;175,47;5,70;697,69;1164,71;1780,35
1524;9,87;175,47;5,70;697,69;1164,71;1780,35
1525;9,88;175,47;5,70;697,70;1164,71;1780,35
1526;9,88;175,47;5,70;697,71;1164,71;1780,35
1527;9,89;175,47;5,70;697,71;1164,71;1780,35
1528;9,89;175,47;5,70;697,71;1164,71;1780,35
1529;9,90;175,47;5,70;697,73;1164,72;1780,35
1530;9,91;175,47;5,70;697,73;1164,72;1780,35
1531;9,91;175,47;5,70;697,73;1164,72;1780,35
1532;9,92;175,47;5,70;697,73;1164,72;1780,35
1533;9,92;175,47;5,70;697,74;1164,72;1780,35
1534;9,93;175,47;5,70;697,75;1164,72;1780,35
1535;9,93;175,47;5,70;697,75;1164,72;1780,35
1536;9,94;175,47;5,70;697,76;1164,72;1780,35
1537;9,95;175,47;5,70;697,77;1164,72;1780,35
1538;9,95;175,47;5,70;697,77;1164,72;1780,35
1539;9,96;175,47;5,70;697,78;1164,72;1780,35
1540;9,96;175,47;5,70;697,79;1164,72;1780,35
1541;9,97;175,47;5,70;697,79;1164,73;1780,35
1542;9,97;175,47;5,70;697,79;1164,73;1780,35
1543;9,98;175,47;5,70;697,80;1164,72;1780,35
1544;9,99;175,47;5,70;697,80;1164,73;1780,35
1545;9,99;175,47;5,70;697,81;1164,74;1780,35
1546;10,00;175,47;5,70;697,82;1164,74;1780,35
1547;10,00;175,47;5,70;697,82;1164,74;1780,35
1548;10,01;175,47;5,70;697,83;1164,74;1780,35
1549;10,01;175,47;5,70;697,84;1164,74;1780,35
1550;10,02;175,47;5,70;697,84;1164,74;1780,35
1551;10,02;175,47;5,70;697,85;1164,74;1780,35
1552;10,03;175,47;5,70;697,85;1164,74;1780,35
1553;10,04;175,47;5,70;697,86;1164,74;1780,35
1554;10,04;175,47;5,70;697,86;1164,74;1780,35
1555;10,05;175,47;5,70;697,87;1164,74;1780,35
1556;10,05;175,47;5,70;697,88;1164,75;1780,35
1557;10,06;175,47;5,70;697,88;1164,75;1780,35
1558;10,07;175,47;5,70;697,89;1164,75;1780,35
1559;10,07;174,26;5,74;697,89;1164,75;1780,35
1560;10,08;174,26;5,74;697,89;1164,75;1780,35
1561;10,08;174,26;5,74;697,90;1164,75;1780,35
1562;10,09;174,26;5,74;697,91;1164,75;1780,35
1563;10,10;174,26;5,74;697,91;1164,75;1780,35
1564;10,10;174,26;5,74;697,92;1164,75;1780,35
1565;10,11;174,26;5,74;697,93;1164,74;1780,35
1566;10,11;174,26;5,74;697,93;1164,75;1780,35
1567;10,12;174,26;5,74;697,94;1164,75;1780,35
1568;10,12;174,26;5,74;697,95;1164,76;1780,35
1569;10,13;174,26;5,74;697,95;1164,76;1780,35
1570;10,14;174,26;5,74;697,95;1164,76;1780,35
1571;10,14;174,26;5,74;697,96;1164,76;1780,35
1572;10,15;174,26;5,74;697,97;1164,76;1780,35
1573;10,15;174,26;5,74;697,97;1164,76;1780,35
1574;10,16;174,26;5,74;697,98;1164,76;1780,35
1575;10,16;174,26;5,74;697,98;1164,76;1780,35
1576;10,17;174,26;5,74;697,99;1164,76;1780,35
1577;10,18;174,26;5,74;698,00;1164,76;1780,35
1578;10,18;174,26;5,74;698,00;1164,76;1780,35
1579;10,19;174,26;5,74;698,00;1164,77;1780,35
1580;10,19;174,26;5,74;698,01;1164,77;1780,35
1581;10,20;174,26;5,74;698,02;1164,77;1780,35
