Frame;Time(s);FPS;FrameTimeMs;MonoRamMB;AllocatedRamMB;ReservedRamMB
1582;10,20;174,26;5,74;698,02;1164,76;1780,35
1583;10,21;174,26;5,74;698,03;1164,76;1780,35
1584;10,22;174,26;5,74;698,04;1164,76;1780,35
1585;10,22;174,26;5,74;698,04;1164,76;1780,35
1586;10,23;174,26;5,74;698,05;1164,76;1780,35
1587;10,23;174,26;5,74;698,05;1164,76;1780,35
1588;10,24;174,26;5,74;698,05;1164,77;1780,35
1589;10,24;174,26;5,74;698,06;1164,77;1780,35
1590;10,25;174,26;5,74;698,07;1164,77;1780,35
1591;10,26;174,26;5,74;698,08;1164,77;1780,35
1592;10,26;174,26;5,74;698,08;1164,77;1780,35
1593;10,27;174,26;5,74;698,09;1164,77;1780,35
1594;10,28;174,26;5,74;698,09;1164,77;1780,35
1595;10,28;174,26;5,74;698,10;1164,77;1780,35
1596;10,29;174,26;5,74;698,11;1164,77;1780,35
1597;10,29;174,26;5,74;698,11;1164,77;1780,35
1598;10,30;174,26;5,74;698,12;1164,78;1780,35
1599;10,30;174,26;5,74;698,12;1164,78;1780,35
1600;10,31;174,26;5,74;698,13;1164,78;1780,35
1601;10,31;174,26;5,74;698,13;1164,78;1780,35
1602;10,32;174,26;5,74;698,14;1164,78;1780,35
1603;10,33;174,26;5,74;698,14;1164,78;1780,35
1604;10,33;174,26;5,74;698,15;1164,78;1780,35
1605;10,34;174,26;5,74;698,16;1164,78;1780,35
1606;10,34;174,26;5,74;698,16;1164,78;1780,35
1607;10,35;174,26;5,74;698,16;1164,78;1780,35
1608;10,36;174,26;5,74;698,17;1164,77;1780,35
1609;10,36;174,26;5,74;698,18;1164,78;1780,35
1610;10,37;174,26;5,74;698,18;1164,79;1780,35
1611;10,37;174,26;5,74;698,19;1164,79;1780,35
1612;10,38;174,26;5,74;698,20;1164,79;1780,35
1613;10,38;174,26;5,74;698,21;1164,79;1780,35
1614;10,39;174,26;5,74;698,21;1164,79;1780,35
1615;10,40;174,26;5,74;698,21;1164,79;1780,35
1616;10,40;174,26;5,74;698,22;1164,79;1780,35
1617;10,41;173,23;5,77;698,22;1164,79;1780,35
1618;10,41;173,23;5,77;698,23;1164,79;1780,35
1619;10,42;173,23;5,77;698,24;1164,79;1780,35
1620;10,42;173,23;5,77;698,24;1164,79;1780,35
1621;10,43;173,23;5,77;698,25;1164,80;1780,35
1622;10,44;173,23;5,77;698,25;1164,80;1780,35
1623;10,44;173,23;5,77;698,26;1164,80;1780,35
1624;10,45;173,23;5,77;698,27;1164,80;1780,35
1625;10,45;173,23;5,77;698,27;1164,80;1780,35
1626;10,46;173,23;5,77;698,27;1164,80;1780,35
1627;10,46;173,23;5,77;698,29;1164,80;1780,35
1628;10,47;173,23;5,77;698,29;1164,80;1780,35
1629;10,48;173,23;5,77;698,29;1164,80;1780,35
1630;10,48;173,23;5,77;698,30;1164,78;1780,35
1631;10,49;173,23;5,77;698,30;1164,80;1780,35
1632;10,49;173,23;5,77;698,32;1164,80;1780,35
1633;10,50;173,23;5,77;698,32;1164,81;1780,35
1634;10,50;173,23;5,77;698,32;1164,81;1780,35
1635;10,51;173,23;5,77;698,33;1164,81;1780,35
1636;10,51;173,23;5,77;698,33;1164,81;1780,35
1637;10,52;173,23;5,77;698,34;1164,81;1780,35
1638;10,53;173,23;5,77;698,35;1164,81;1780,35
1639;10,53;173,23;5,77;698,35;1164,81;1780,35
1640;10,54;173,23;5,77;698,36;1164,81;1780,35
1641;10,54;173,23;5,77;698,36;1164,81;1780,35
1642;10,55;173,23;5,77;698,37;1164,81;1780,35
1643;10,55;173,23;5,77;698,38;1164,81;1780,35
1644;10,56;173,23;5,77;698,38;1164,82;1780,35
1645;10,57;173,23;5,77;698,38;1164,82;1780,35
1646;10,57;173,23;5,77;698,39;1164,82;1780,35
1647;10,58;173,23;5,77;698,40;1164,82;1780,35
1648;10,58;173,23;5,77;698,40;1164,82;1780,35
1649;10,59;173,23;5,77;698,41;1164,82;1780,35
1650;10,60;173,23;5,77;698,41;1164,82;1780,35
1651;10,60;173,23;5,77;698,43;1164,82;1780,35
1652;10,61;173,23;5,77;698,43;1164,82;1780,35
1653;10,61;173,23;5,77;698,43;1164,82;1780,35
1654;10,62;173,23;5,77;698,44;1164,82;1780,35
1655;10,63;173,23;5,77;698,45;1164,82;1780,35
1656;10,63;173,23;5,77;698,45;1164,83;1780,35
1657;10,64;173,23;5,77;698,46;1164,83;1780,35
1658;10,65;173,23;5,77;698,46;1164,83;1780,35
1659;10,65;173,23;5,77;698,46;1164,83;1780,35
1660;10,66;173,23;5,77;698,48;1164,83;1780,35
1661;10,66;173,23;5,77;698,48;1164,83;1780,35
1662;10,67;173,23;5,77;698,48;1164,83;1780,35
1663;10,68;173,23;5,77;698,49;1164,83;1780,35
1664;10,68;173,23;5,77;698,49;1164,83;1780,35
1665;10,69;173,23;5,77;698,50;1164,83;1780,35
1666;10,70;173,23;5,77;698,50;1164,83;1780,35
1667;10,70;173,23;5,77;698,51;1164,83;1780,35
1668;10,71;173,23;5,77;698,52;1164,84;1780,35
1669;10,72;173,23;5,77;698,52;1164,84;1780,35
1670;10,72;173,23;5,77;698,53;1164,84;1780,35
1671;10,73;173,23;5,77;698,53;1164,82;1780,35
1672;10,74;173,23;5,77;698,54;1164,84;1780,35
1673;10,74;167,12;5,98;698,55;1164,84;1780,35
1674;10,75;167,12;5,98;698,55;1164,84;1780,35
1675;10,75;167,12;5,98;698,56;1164,84;1780,35
1676;10,76;167,12;5,98;698,57;1164,84;1780,35
1677;10,77;167,12;5,98;698,57;1164,84;1780,35
1678;10,77;167,12;5,98;698,57;1164,84;1780,35
1679;10,78;167,12;5,98;698,59;1164,85;1780,35
1680;10,79;167,12;5,98;698,59;1164,85;1780,35
1681;10,79;167,12;5,98;698,59;1164,85;1780,35
1682;10,80;167,12;5,98;698,60;1164,85;1780,35
1683;10,81;167,12;5,98;698,61;1164,85;1780,35
1684;10,81;167,12;5,98;698,61;1164,85;1780,35
1685;10,82;167,12;5,98;698,61;1164,85;1780,35
1686;10,83;167,12;5,98;698,62;1164,85;1780,35
1687;10,83;167,12;5,98;698,63;1164,85;1780,35
1688;10,84;167,12;5,98;698,63;1164,85;1780,35
1689;10,84;167,12;5,98;698,64;1164,85;1780,35
1690;10,85;167,12;5,98;698,64;1164,86;1780,35
1691;10,86;167,12;5,98;698,64;1164,84;1780,35
1692;10,86;167,12;5,98;698,66;1164,85;1780,35
1693;10,87;167,12;5,98;698,66;1164,86;1780,35
1694;10,88;167,12;5,98;698,66;1164,86;1780,35
1695;10,88;167,12;5,98;698,67;1164,86;1780,35
1696;10,89;167,12;5,98;698,68;1164,86;1780,35
1697;10,90;167,12;5,98;698,69;1164,86;1780,35
1698;10,90;167,12;5,98;698,70;1164,86;1780,35
1699;10,91;167,12;5,98;698,70;1164,86;1780,35
1700;10,92;167,12;5,98;698,70;1164,86;1780,35
1701;10,92;167,12;5,98;698,70;1164,86;1780,35
1702;10,93;167,12;5,98;698,71;1164,87;1780,35
1703;10,94;167,12;5,98;698,72;1164,87;1780,35
1704;10,94;167,12;5,98;698,72;1164,87;1780,35
1705;10,95;167,12;5,98;698,73;1164,87;1780,35
1706;10,96;167,12;5,98;698,73;1164,87;1780,35
1707;10,96;167,12;5,98;698,74;1164,87;1780,35
1708;10,97;167,12;5,98;698,75;1164,87;1780,35
1709;10,98;167,12;5,98;698,75;1164,87;1780,35
1710;10,99;167,12;5,98;698,75;1164,87;1780,35
1711;10,99;167,12;5,98;698,77;1164,87;1780,35
1712;11,00;167,12;5,98;698,77;1164,87;1780,35
1713;11,00;167,12;5,98;698,77;1164,88;1780,35
1714;11,01;167,12;5,98;698,78;1164,88;1780,35
1715;11,02;167,12;5,98;698,79;1164,88;1780,35
1716;11,02;167,12;5,98;698,79;1164,88;1780,35
1717;11,03;167,12;5,98;698,80;1164,88;1780,35
1718;11,03;167,12;5,98;698,80;1164,88;1780,35
1719;11,04;167,12;5,98;698,81;1164,88;1780,35
1720;11,05;167,12;5,98;698,81;1164,88;1780,35
1721;11,05;167,12;5,98;698,82;1164,88;1780,35
1722;11,06;167,12;5,98;698,83;1164,88;1780,35
1723;11,06;167,12;5,98;698,83;1164,88;1780,35
1724;11,07;167,12;5,98;698,84;1164,88;1780,35
1725;11,07;167,12;5,98;698,85;1164,89;1780,35
1726;11,08;157,03;6,37;698,85;1164,89;1780,35
1727;11,09;157,03;6,37;698,86;1164,89;1780,35
1728;11,09;157,03;6,37;698,86;1164,89;1780,35
1729;11,10;157,03;6,37;698,86;1164,89;1780,35
1730;11,10;157,03;6,37;698,88;1164,87;1780,35
1731;11,11;157,03;6,37;698,88;1164,89;1780,35
1732;11,12;157,03;6,37;698,88;1164,89;1780,35
1733;11,12;157,03;6,37;698,89;1164,89;1780,35
1734;11,13;157,03;6,37;698,89;1164,89;1780,35
1735;11,13;157,03;6,37;698,90;1164,89;1780,35
1736;11,14;157,03;6,37;698,91;1164,90;1780,35
1737;11,15;157,03;6,37;698,91;1164,90;1780,35
1738;11,15;157,03;6,37;698,92;1164,90;1780,35
1739;11,16;157,03;6,37;698,93;1164,90;1780,35
1740;11,16;157,03;6,37;698,93;1164,90;1780,35
1741;11,17;157,03;6,37;698,94;1164,90;1780,35
1742;11,18;157,03;6,37;698,94;1164,90;1780,35
1743;11,18;157,03;6,37;698,95;1164,90;1780,35
1744;11,19;157,03;6,37;698,95;1164,90;1780,35
1745;11,19;157,03;6,37;698,96;1164,90;1780,35
1746;11,20;157,03;6,37;698,96;1164,90;1780,35
1747;11,20;157,03;6,37;698,97;1164,90;1780,35
1748;11,21;157,03;6,37;698,97;1164,91;1780,35
1749;11,21;157,03;6,37;698,99;1164,91;1780,35
1750;11,22;157,03;6,37;698,99;1164,91;1780,35
1751;11,22;157,03;6,37;698,99;1164,91;1780,35
1752;11,23;157,03;6,37;699,00;1164,89;1780,35
1753;11,24;157,03;6,37;699,01;1164,91;1780,35
1754;11,24;157,03;6,37;699,02;1164,91;1780,35
1755;11,25;157,03;6,37;699,02;1164,91;1780,35
1756;11,25;157,03;6,37;699,02;1164,91;1780,35
1757;11,26;157,03;6,37;699,03;1164,91;1780,35
1758;11,26;157,03;6,37;699,04;1164,91;1780,35
1759;11,27;157,03;6,37;699,04;1164,92;1780,35
1760;11,27;157,03;6,37;699,05;1164,92;1780,35
1761;11,28;157,03;6,37;699,05;1164,92;1780,35
1762;11,28;157,03;6,37;699,05;1164,92;1780,35
1763;11,29;157,03;6,37;699,06;1164,92;1780,35
1764;11,30;157,03;6,37;699,07;1164,92;1780,35
1765;11,30;157,03;6,37;699,07;1164,92;1780,35
1766;11,31;157,03;6,37;699,08;1164,92;1780,35
1767;11,31;157,03;6,37;699,08;1164,92;1780,35
1768;11,32;157,03;6,37;699,09;1164,92;1780,35
1769;11,32;157,03;6,37;699,10;1164,92;1780,35
1770;11,33;157,03;6,37;699,10;1164,92;1780,35
1771;11,33;157,03;6,37;699,11;1164,93;1780,35
1772;11,34;157,03;6,37;699,12;1164,93;1780,35
1773;11,35;157,03;6,37;699,12;1164,93;1780,35
1774;11,35;157,03;6,37;699,13;1164,93;1780,35
1775;11,36;157,03;6,37;699,13;1164,91;1780,35
1776;11,36;157,03;6,37;699,14;1164,93;1780,35
1777;11,37;157,03;6,37;699,14;1164,93;1780,35
1778;11,37;157,03;6,37;699,15;1164,93;1780,35
1779;11,38;157,03;6,37;699,16;1164,93;1780,35
1780;11,38;157,03;6,37;699,16;1164,93;1780,35
1781;11,39;157,03;6,37;699,17;1164,93;1780,35
1782;11,40;157,03;6,37;699,17;1164,94;1780,35
1783;11,40;157,03;6,37;699,18;1164,94;1780,35
1784;11,41;157,03;6,37;699,19;1164,94;1780,35
1785;11,41;157,03;6,37;699,19;1164,94;1780,35
1786;11,42;177,81;5,62;699,20;1164,94;1780,35
1787;11,42;177,81;5,62;699,20;1164,94;1780,35
1788;11,43;177,81;5,62;699,21;1164,94;1780,35
1789;11,43;177,81;5,62;699,21;1164,94;1780,35
1790;11,44;177,81;5,62;699,21;1164,94;1780,35
1791;11,45;177,81;5,62;699,22;1164,94;1780,35
1792;11,45;177,81;5,62;699,23;1164,94;1780,35
1793;11,46;177,81;5,62;699,23;1164,94;1780,35
1794;11,46;177,81;5,62;699,24;1164,95;1780,35
1795;11,47;177,81;5,62;699,25;1164,95;1780,35
1796;11,47;177,81;5,62;699,25;1164,95;1780,35
1797;11,48;177,81;5,62;699,26;1164,93;1780,35
1798;11,49;177,81;5,62;699,27;1164,95;1780,35
1799;11,49;177,81;5,62;699,27;1164,95;1780,35
1800;11,50;177,81;5,62;699,28;1164,95;1780,35
1801;11,50;177,81;5,62;699,29;1164,95;1780,35
1802;11,51;177,81;5,62;699,29;1164,95;1780,35
1803;11,51;177,81;5,62;699,29;1164,95;1780,35
1804;11,52;177,81;5,62;699,30;1164,95;1780,35
1805;11,52;177,81;5,62;699,30;1164,96;1780,35
1806;11,53;177,81;5,62;699,31;1164,96;1780,35
1807;11,54;177,81;5,62;699,32;1164,96;1780,35
1808;11,54;177,81;5,62;699,32;1164,96;1780,35
1809;11,55;177,81;5,62;699,33;1164,96;1780,35
1810;11,55;177,81;5,62;699,33;1164,96;1780,35
1811;11,56;177,81;5,62;699,34;1164,96;1780,35
1812;11,56;177,81;5,62;699,34;1164,96;1780,35
1813;11,57;177,81;5,62;699,35;1164,96;1780,35
1814;11,57;177,81;5,62;699,36;1164,96;1780,35
1815;11,58;177,81;5,62;699,36;1164,96;1780,35
1816;11,58;177,81;5,62;699,37;1164,96;1780,35
1817;11,59;177,81;5,62;699,37;1164,97;1780,35
1818;11,60;177,81;5,62;699,38;1164,97;1780,35
1819;11,60;177,81;5,62;699,38;1164,97;1780,35
1820;11,61;177,81;5,62;699,39;1164,96;1780,35
1821;11,61;177,81;5,62;699,39;1164,97;1780,35
1822;11,62;177,81;5,62;699,40;1164,98;1780,35
1823;11,62;177,81;5,62;699,41;1164,98;1780,35
1824;11,63;177,81;5,62;699,41;1164,98;1780,35
1825;11,63;177,81;5,62;699,42;1164,98;1780,35
1826;11,64;177,81;5,62;699,43;1164,98;1780,35
1827;11,65;177,81;5,62;699,43;1164,98;1780,35
1828;11,65;177,81;5,62;699,44;1164,98;1780,35
1829;11,66;177,81;5,62;699,44;1164,98;1780,35
1830;11,66;177,81;5,62;699,45;1164,98;1780,35
1831;11,67;177,81;5,62;699,45;1164,98;1780,35
1832;11,67;177,81;5,62;699,46;1164,99;1780,35
1833;11,68;177,81;5,62;699,47;1164,99;1780,35
1834;11,68;177,81;5,62;699,47;1164,99;1780,35
1835;11,69;177,81;5,62;699,48;1164,99;1780,35
1836;11,69;177,81;5,62;699,48;1164,99;1780,35
1837;11,70;177,81;5,62;699,49;1164,99;1780,35
1838;11,71;177,81;5,62;699,49;1164,99;1780,35
1839;11,71;177,81;5,62;699,50;1164,99;1780,35
1840;11,72;177,81;5,62;699,50;1164,99;1780,35
1841;11,72;177,81;5,62;699,51;1164,99;1780,35
1842;11,73;177,81;5,62;699,52;1164,99;1780,35
1843;11,73;177,81;5,62;699,52;1164,99;1780,35
1844;11,74;177,81;5,62;699,52;1165,00;1780,35
1845;11,74;177,81;5,62;699,53;1165,00;1780,35
1846;11,75;177,81;5,62;699,53;1165,00;1780,35
1847;11,76;180,39;5,54;699,55;1165,00;1780,35
1848;11,76;180,39;5,54;699,55;1165,00;1780,35
1849;11,77;180,39;5,54;699,55;1165,00;1780,35
1850;11,77;180,39;5,54;699,56;1165,00;1780,35
1851;11,78;180,39;5,54;699,57;1165,00;1780,35
1852;11,78;180,39;5,54;699,58;1165,00;1780,35
1853;11,79;180,39;5,54;699,58;1165,00;1780,35
1854;11,79;180,39;5,54;699,58;1165,00;1780,35
1855;11,80;180,39;5,54;699,59;1165,00;1780,35
1856;11,81;180,39;5,54;699,60;1165,00;1780,35
1857;11,81;180,39;5,54;699,60;1165,00;1780,35
1858;11,82;180,39;5,54;699,61;1165,00;1780,35
1859;11,82;180,39;5,54;699,61;1165,00;1780,35
1860;11,83;180,39;5,54;699,62;1165,00;1780,35
1861;11,83;180,39;5,54;699,63;1165,00;1780,35
1862;11,84;180,39;5,54;699,63;1165,00;1780,35
1863;11,84;180,39;5,54;699,64;1165,01;1780,35
1864;11,85;180,39;5,54;699,64;1165,01;1780,35
1865;11,85;180,39;5,54;699,65;1164,99;1780,35
1866;11,86;180,39;5,54;699,65;1165,01;1780,35
1867;11,86;180,39;5,54;699,66;1165,01;1780,35
1868;11,87;180,39;5,54;699,66;1165,01;1780,35
1869;11,88;180,39;5,54;699,67;1165,01;1780,35
1870;11,88;180,39;5,54;699,67;1165,01;1780,35
1871;11,89;180,39;5,54;699,68;1165,01;1780,35
1872;11,89;180,39;5,54;699,69;1165,01;1780,35
1873;11,90;180,39;5,54;699,69;1165,01;1780,35
1874;11,90;180,39;5,54;699,70;1165,02;1780,35
1875;11,91;180,39;5,54;699,71;1165,02;1780,35
1876;11,91;180,39;5,54;699,71;1165,02;1780,35
1877;11,92;180,39;5,54;699,72;1165,02;1780,35
1878;11,92;180,39;5,54;699,72;1165,02;1780,35
1879;11,93;180,39;5,54;699,73;1165,02;1780,35
1880;11,94;180,39;5,54;699,74;1165,02;1780,35
1881;11,94;180,39;5,54;699,74;1165,02;1780,35
1882;11,95;180,39;5,54;699,75;1165,02;1780,35
1883;11,95;180,39;5,54;699,75;1165,02;1780,35
1884;11,96;180,39;5,54;699,76;1165,02;1780,35
1885;11,96;180,39;5,54;699,76;1165,02;1780,35
1886;11,97;180,39;5,54;699,77;1165,03;1780,35
1887;11,97;180,39;5,54;699,77;1165,03;1780,35
1888;11,98;180,39;5,54;699,78;1165,01;1780,35
1889;11,99;180,39;5,54;699,78;1165,03;1780,35
1890;11,99;180,39;5,54;699,79;1165,03;1780,35
1891;12,00;180,39;5,54;699,79;1165,03;1780,35
1892;12,00;180,39;5,54;699,80;1165,03;1780,35
1893;12,01;180,39;5,54;699,81;1165,03;1780,35
1894;12,01;180,39;5,54;699,81;1165,03;1780,35
1895;12,02;180,39;5,54;699,82;1165,03;1780,35
1896;12,02;180,39;5,54;699,82;1165,03;1780,35
1897;12,03;180,39;5,54;699,83;1165,04;1780,35
1898;12,03;180,39;5,54;699,84;1165,04;1780,35
1899;12,04;180,39;5,54;699,85;1165,04;1780,35
1900;12,04;180,39;5,54;699,85;1165,04;1780,35
1901;12,05;180,39;5,54;699,86;1165,04;1780,35
1902;12,06;180,39;5,54;699,86;1165,04;1780,35
1903;12,06;180,39;5,54;699,87;1165,04;1780,35
1904;12,07;180,39;5,54;699,87;1165,04;1780,35
1905;12,07;180,39;5,54;699,88;1165,04;1780,35
1906;12,08;180,39;5,54;699,88;1165,04;1780,35
1907;12,08;180,39;5,54;699,89;1165,04;1780,35
1908;12,09;180,39;5,54;699,89;1165,05;1780,35
1909;12,09;183,44;5,45;699,90;1165,05;1780,35
1910;12,10;183,44;5,45;699,91;1165,05;1780,35
1911;12,10;183,44;5,45;699,91;1165,03;1780,35
1912;12,11;183,44;5,45;699,92;1165,05;1780,35
1913;12,11;183,44;5,45;699,92;1165,05;1780,35
1914;12,12;183,44;5,45;699,93;1165,05;1780,35
1915;12,13;183,44;5,45;699,93;1165,05;1780,35
1916;12,13;183,44;5,45;699,94;1165,05;1780,35
1917;12,14;183,44;5,45;699,94;1165,05;1780,35
1918;12,14;183,44;5,45;699,95;1165,05;1780,35
1919;12,15;183,44;5,45;699,95;1165,05;1780,35
1920;12,15;183,44;5,45;699,96;1165,06;1780,35
1921;12,16;183,44;5,45;699,96;1165,06;1780,35
1922;12,16;183,44;5,45;699,98;1165,06;1780,35
1923;12,17;183,44;5,45;699,98;1165,06;1780,35
1924;12,17;183,44;5,45;699,98;1165,06;1780,35
1925;12,18;183,44;5,45;699,99;1165,06;1780,35
1926;12,18;183,44;5,45;700,00;1165,06;1780,35
1927;12,19;183,44;5,45;700,00;1165,06;1780,35
1928;12,20;183,44;5,45;700,01;1165,06;1780,35
1929;12,20;183,44;5,45;700,02;1165,06;1780,35
1930;12,21;183,44;5,45;700,02;1165,06;1780,35
1931;12,21;183,44;5,45;700,03;1165,07;1780,35
1932;12,22;183,44;5,45;700,03;1165,07;1780,35
1933;12,22;183,44;5,45;700,04;1165,07;1780,35
1934;12,23;183,44;5,45;700,04;1165,07;1780,35
1935;12,23;183,44;5,45;700,05;1165,07;1780,35
1936;12,24;183,44;5,45;700,05;1165,07;1780,35
1937;12,24;183,44;5,45;700,06;1165,07;1780,35
1938;12,25;183,44;5,45;700,06;1165,07;1780,35
1939;12,26;183,44;5,45;700,07;1165,07;1780,35
1940;12,26;183,44;5,45;700,07;1165,07;1780,35
1941;12,27;183,44;5,45;700,08;1165,07;1780,35
1942;12,27;183,44;5,45;700,09;1165,07;1780,35
1943;12,28;183,44;5,45;700,09;1165,08;1780,35
1944;12,28;183,44;5,45;700,10;1165,08;1780,35
1945;12,29;183,44;5,45;700,11;1165,08;1780,35
1946;12,29;183,44;5,45;700,11;1165,08;1780,35
1947;12,30;183,44;5,45;700,13;1165,08;1780,35
1948;12,30;183,44;5,45;700,13;1165,08;1780,35
1949;12,31;183,44;5,45;700,13;1165,08;1780,35
1950;12,32;183,44;5,45;700,14;1165,08;1780,35
1951;12,32;183,44;5,45;700,14;1165,08;1780,35
1952;12,33;183,44;5,45;700,15;1165,08;1780,35
1953;12,33;183,44;5,45;700,16;1165,08;1780,35
1954;12,34;183,44;5,45;700,16;1165,09;1780,35
1955;12,34;183,44;5,45;700,16;1165,09;1780,35
1956;12,35;183,44;5,45;700,17;1165,09;1780,35
1957;12,35;183,44;5,45;700,18;1165,07;1780,35
1958;12,36;183,44;5,45;700,18;1165,09;1780,35
1959;12,36;183,44;5,45;700,19;1165,09;1780,35
1960;12,37;183,44;5,45;700,20;1165,09;1780,35
1961;12,38;183,44;5,45;700,20;1165,09;1780,35
